,year,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,abb,state_name,city_name,city_state
2172,2008,1353175,120,729,4932,7543,13324,984.6472186,8.86803259,53.87329798,364.4761394,557.4297486,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
2173,2008,467055,40,120,1487,1511,3158,676.151631,8.564301849,25.69290555,318.3779212,323.5165023,CA,California,Long Beach,"Long Beach, California"
2174,2008,3850920,384,949,13422,11798,26553,689.5235424,9.97164314,24.64346182,348.5400891,306.3683483,CA,California,Los Angeles,"Los Angeles, California"
2175,2008,1006321,135,232,1967,5028,7362,731.5757099,13.4152025,23.05427393,195.4644691,499.6417644,CA,California,Los Angeles County,"Los Angeles County, California"
2176,2008,629679,71,220,1762,2253,4306,683.8404965,11.27558645,34.93843689,279.8251172,357.8013559,KY,Kentucky,Louisville,"Louisville, Kentucky"
2177,2008,672046,138,366,4788,7647,12939,1925.314636,20.53430866,54.46055776,712.451231,1137.868539,TN,Tennessee,Memphis,"Memphis, Tennessee"
2178,2008,456821,16,161,656,1456,2289,501.0715357,3.502465955,35.24356367,143.6011042,318.7244019,AZ,Arizona,Mesa,"Mesa, Arizona"
2179,2008,427740,63,42,2415,3189,5709,1334.689297,14.72857343,9.819048955,564.5953149,745.5463599,FL,Florida,Miami,"Miami, Florida"
2180,2008,1057396,95,339,2552,5763,8749,827.409977,8.984335102,32.05989052,241.3476124,545.0181389,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
2181,2008,602131,71,205,3244,3884,7404,1229.632754,11.79145402,34.04574752,538.7531949,645.0423579,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
2182,2008,376753,37,367,2005,2370,4779,1268.470324,9.820757897,97.4113013,532.1789077,629.0593572,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
2183,2008,922771,21,131,1100,835,2087,226.1666221,2.275754223,14.19637158,119.2061736,90.48832267,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
2184,2008,602181,76,291,2377,5621,8365,1389.117226,12.62079009,48.32434102,394.7318165,933.4402779,TN,Tennessee,Nashville,"Nashville, Tennessee"
2185,2008,1069316,14,58,748,782,1602,149.815396,1.309248155,5.42402807,69.95125856,73.13086122,NY,New York,Nassau County,"Nassau County, New York"
2186,2008,281440,179,65,1085,1540,2869,1019.400227,63.60147811,23.09550881,385.5173394,547.1859011,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
2187,2008,8345075,523,890,22186,24831,48430,580.3422977,6.267169558,10.66497305,265.8574069,297.5527482,NY,New York,New York City,"New York City, New York"
2188,2008,279788,67,51,1387,1155,2660,950.7198307,23.9467025,18.22808698,495.7324832,412.8125581,NJ,New Jersey,Newark,"Newark, New Jersey"
2189,2008,401587,115,338,3323,4129,7905,1968.440213,28.63638514,84.16607111,827.4670246,1028.170733,CA,California,Oakland,"Oakland, California"
2190,2008,552452,57,318,1524,3501,5400,977.4604853,10.31763846,57.56156191,275.8610703,633.7202146,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
2191,2008,229808,43,131,1320,2335,3829,1666.173501,18.71127202,57.00410778,574.3925364,1016.065585,FL,Florida,Orlando,"Orlando, Florida"
2192,2008,1441117,331,1038,9618,9784,20771,1441.312537,22.96829473,72.02746203,667.398969,678.9178117,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
2193,2008,1585838,167,481,4825,4992,10465,659.9034706,10.53070995,30.33096697,304.2555419,314.7862518,AZ,Arizona,Phoenix,"Phoenix, Arizona"
2194,2008,309757,72,136,1541,1609,3358,1084.075582,23.24402677,43.9053839,497.4867396,519.4394316,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
2195,2008,553023,26,250,1132,2037,3445,622.9397331,4.701431948,45.20607642,204.693114,368.3391107,OR,Oregon,Portland,"Portland, Oregon"
2196,2008,633458,102,215,2954,2695,5966,941.8146112,16.10209359,33.94068746,466.3292594,425.4425708,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
2197,2008,388661,34,95,1025,1091,2245,577.6242021,8.747983461,24.44289497,263.725972,280.7073517,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
2198,2008,467065,49,168,1761,2682,4660,997.7198035,10.49104514,35.96929764,377.0353163,574.2241444,CA,California,Sacramento,"Sacramento, California"
2199,2008,180514,12,76,486,850,1424,788.8584819,6.647683836,42.10199763,269.2311954,470.8776051,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
2200,2008,1351244,116,424,2743,6416,9699,717.7830207,8.584681967,31.37849271,202.9981262,474.8217198,TX,Texas,San Antonio,"San Antonio, Texas"
2201,2008,1271655,55,376,2019,3597,6047,475.5220559,4.325072445,29.56776799,158.7694776,282.8597379,CA,California,San Diego,"San Diego, California"
2202,2008,798144,98,166,4108,2372,6744,844.9603079,12.27848609,20.79825194,514.6940903,297.1894796,CA,California,San Francisco,"San Francisco, California"
2203,2008,945197,31,220,1124,2268,3643,385.4222982,3.279739568,23.27557112,118.9170088,239.9499787,CA,California,San Jose,"San Jose, California"
2204,2008,598077,29,126,1612,1680,3447,576.3471928,4.848873974,21.06752141,269.530512,280.9002854,WA,Washington,Seattle,"Seattle, Washington"
2205,2008,356204,167,237,2634,4345,7383,2072.688684,46.88324668,66.53490696,739.4639027,1219.806628,MO,Missouri,St. Louis,"St. Louis, Missouri"
2206,2008,1360739,39,91,890,1146,2166,159.1782113,2.866089676,6.687542578,65.4056362,84.2189428,NY,New York,Suffolk County,"Suffolk County, New York"
2207,2008,336911,27,83,1056,1809,2975,883.0225193,8.013985889,24.63558625,313.4358926,536.9370546,FL,Florida,Tampa,"Tampa, Florida"
2208,2008,528917,65,246,1451,2490,4252,803.9068512,12.28926278,46.51013297,274.3341583,470.7732971,AZ,Arizona,Tucson,"Tucson, Arizona"
2209,2008,382954,50,252,1096,3524,4922,1285.27186,13.05639842,65.80424803,286.1962533,920.2149605,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
2210,2008,434163,14,73,529,424,1040,239.5413704,3.224595371,16.81396158,121.8436394,97.65917409,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
2211,2008,362602,30,282,482,2303,3097,854.1045003,8.273534068,77.77122024,132.928114,635.1316319,KS,Kansas,Wichita,"Wichita, Kansas"
2212,2009,530636,56,326,1103,2597,4082,769.2655606,10.55337369,61.43571111,207.863771,489.4127048,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
2213,2009,379104,12,152,672,1494,2330,614.6070735,3.165358319,40.0945387,177.2600658,394.0871107,TX,Texas,Arlington,"Arlington, Texas"
2214,2009,552901,80,135,2725,3419,6359,1150.115482,14.46913643,24.41666772,492.8549596,618.3747181,GA,Georgia,Atlanta,"Atlanta, Georgia"
2215,2009,324014,19,214,553,734,1520,469.115532,5.863944151,66.04652885,170.6716376,226.5334214,CO,Colorado,Aurora,"Aurora, Colorado"
2216,2009,768970,22,265,1415,2322,4024,523.2973978,2.860969869,34.46168251,184.0123802,301.9623652,TX,Texas,Austin,"Austin, Texas"
2217,2009,638755,238,158,3707,5561,9664,1512.943147,37.25998231,24.73561851,580.3477077,870.5998387,MD,Maryland,Baltimore,"Baltimore, Maryland"
2218,2009,792855,32,152,1471,2879,4534,571.8574014,4.036046944,19.17122299,185.532033,363.1180985,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
2219,2009,624222,50,269,2277,3596,6192,991.9547853,8.009970812,43.09364297,364.7740708,576.0771008,MA,Massachusetts,Boston,"Boston, Massachusetts"
2220,2009,268655,60,141,1636,2083,3920,1459.120433,22.33347602,52.48366865,608.9594461,775.3438425,NY,New York,Buffalo,"Buffalo, New York"
2221,2009,777708,58,303,2346,2918,5625,723.2791742,7.457811929,38.96063818,301.6556342,375.2050898,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
2222,2009,2848431,458,1439,15877,15727,33501,1176.12117,16.07902737,50.51904013,557.3945797,552.1285227,IL,Illinois,Chicago,"Chicago, Illinois"
2223,2009,333568,55,241,2272,1415,3983,1194.059382,16.48839217,72.24913661,681.1204912,424.2013622,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
2224,2009,429238,83,380,3555,1976,5994,1396.428089,19.33659182,88.5289746,828.2118545,460.3506679,OH,Ohio,Cleveland,"Cleveland, Ohio"
2225,2009,759391,82,599,3399,1295,5375,707.8040166,10.79812639,78.87899646,447.5955075,170.5313863,OH,Ohio,Columbus,"Columbus, Ohio"
2226,2009,1290266,166,485,5501,4069,10221,792.1622363,12.86556415,37.58914828,426.3461953,315.3613286,TX,Texas,Dallas,"Dallas, Texas"
2227,2009,604680,35,341,931,2166,3473,574.353377,5.788185487,56.39346431,153.9657339,358.2059933,CO,Colorado,Denver,"Denver, Colorado"
2228,2009,908441,363,334,6007,11390,18094,1991.763912,39.95856638,36.76628422,661.2427224,1253.796339,MI,Michigan,Detroit,"Detroit, Michigan"
2229,2009,618812,12,182,452,2184,2830,457.3279122,1.939199628,29.41119435,73.04318598,352.9343322,TX,Texas,El Paso,"El Paso, Texas"
2230,2009,986646,13,98,326,268,705,71.45419938,1.317595166,9.932640481,33.04123262,27.16273111,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
2231,2009,723456,44,379,1449,2373,4245,586.7668524,6.081917905,52.38742923,200.2886146,328.0088907,TX,Texas,Fort Worth,"Fort Worth, Texas"
2232,2009,481370,42,86,1085,1720,2933,609.3026155,8.725097119,17.86567505,225.3983422,357.313501,CA,California,Fresno,"Fresno, California"
2233,2009,907124,14,243,869,1411,2537,279.6751051,1.543339169,26.78795843,95.79726697,155.5465405,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
2234,2009,2273771,287,823,11367,13116,25593,1125.575091,12.62220338,36.19537763,499.9184175,576.8390924,TX,Texas,Houston,"Houston, Texas"
2235,2009,813471,99,460,3929,5271,9759,1199.67399,12.17007121,56.54780564,482.9920182,647.9640946,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
2236,2009,810064,99,218,2359,4096,6772,835.9833297,12.22125659,26.91145391,291.2115586,505.6390606,FL,Florida,Jacksonville,"Jacksonville, Florida"
2237,2009,484684,100,276,1970,3957,6303,1300.434923,20.63199941,56.94431836,406.4503883,816.4082165,MO,Missouri,Kansas City,"Kansas City, Missouri"
2238,2009,1377282,111,698,4495,7735,13039,946.7196987,8.05935168,50.67952678,326.3674396,561.6133806,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
2239,2009,463969,40,131,1381,1609,3161,681.2955176,8.621265645,28.23464499,297.6491964,346.7904106,CA,California,Long Beach,"Long Beach, California"
2240,2009,3848776,312,903,12217,10638,24070,625.3936316,8.106473331,23.46200454,317.4255919,276.3995618,CA,California,Los Angeles,"Los Angeles, California"
2241,2009,1015431,102,209,1895,4334,6540,644.0614872,10.04499567,20.58239309,186.6202627,426.8138357,CA,California,Los Angeles County,"Los Angeles County, California"
2242,2009,631260,62,230,1570,1907,3769,597.0598486,9.821626588,36.43506638,248.7089313,302.0942242,KY,Kentucky,Louisville,"Louisville, Kentucky"
2243,2009,667421,132,387,4139,7414,12072,1808.753396,19.77762162,57.98439066,620.1483022,1110.843081,TN,Tennessee,Memphis,"Memphis, Tennessee"
2244,2009,470833,14,123,611,1252,2000,424.7790618,2.973453433,26.1239123,129.7700034,265.9116927,AZ,Arizona,Mesa,"Mesa, Arizona"
2245,2009,419205,59,65,2094,2765,4983,1188.67857,14.07425961,15.50554025,499.5169428,659.5818275,FL,Florida,Miami,"Miami, Florida"
2246,2009,1150883,86,273,2314,5142,7815,679.0438298,7.472523271,23.7209169,201.0630099,446.7873798,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
2247,2009,604673,72,203,3177,3209,6661,1101.587139,11.90726227,33.57186446,525.4079478,530.7000643,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
2248,2009,382618,18,413,1663,2148,4242,1108.677584,4.704431051,107.9405569,434.6371577,561.3954388,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
2249,2009,944041,13,124,992,904,2033,215.3508163,1.377058835,13.13502274,105.0801819,95.75855286,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
2250,2009,610176,79,259,1971,4650,6959,1140.490613,12.94708412,42.44676946,323.0215544,762.0752045,TN,Tennessee,Nashville,"Nashville, Tennessee"
2251,2009,1056423,18,74,754,794,1640,155.2408458,1.703862941,7.00476987,71.37292543,75.15928752,NY,New York,Nassau County,"Nassau County, New York"
2252,2009,336425,174,98,932,1410,2614,776.9933863,51.72029427,29.12982091,277.0305417,419.1127294,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
2253,2009,8400907,471,832,18597,26457,46357,551.8094653,5.606537485,9.903692542,221.3689546,314.9302807,NY,New York,New York City,"New York City, New York"
2254,2009,279203,80,68,1319,1130,2597,930.1475987,28.65298725,24.35503917,472.4161273,404.7234449,NJ,New Jersey,Newark,"Newark, New Jersey"
2255,2009,404553,104,326,2898,3465,6793,1679.137221,25.70738568,80.58276666,716.3461895,856.5008787,CA,California,Oakland,"Oakland, California"
2256,2009,556939,65,294,1249,3573,5181,930.2634579,11.67093703,52.78854596,224.2615439,641.542431,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
2257,2009,235109,28,117,767,1902,2814,1196.891655,11.9093697,49.76415195,326.2316628,808.9864701,FL,Florida,Orlando,"Orlando, Florida"
2258,2009,1547605,302,896,9037,8928,19163,1238.235855,19.51402328,57.89591013,583.9345311,576.8913902,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
2259,2009,1597397,122,522,3757,4329,8730,546.5141101,7.637425136,32.67816329,235.1951331,271.0033886,AZ,Arizona,Phoenix,"Phoenix, Arizona"
2260,2009,312232,39,116,1367,1565,3087,988.6878987,12.49071203,37.15186144,437.8154705,501.2298547,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
2261,2009,560908,19,252,1037,1797,3105,553.5667168,3.387364773,44.92715383,184.8788037,320.3733946,OR,Oregon,Portland,"Portland, Oregon"
2262,2009,636662,86,197,2634,2421,5338,838.435465,13.50795241,30.94263518,413.72031,380.2645674,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
2263,2009,406005,14,99,832,1056,2001,492.8510733,3.448233396,24.38393616,204.9235847,260.095319,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
2264,2009,470308,30,179,1606,2350,4165,885.5898688,6.378798575,38.06016483,341.4783504,499.672555,CA,California,Sacramento,"Sacramento, California"
2265,2009,180724,3,103,411,767,1284,710.4756424,1.659989819,56.99298378,227.4186052,424.4040637,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
2266,2009,1373936,99,628,2683,4434,7844,570.9145113,7.205575806,45.70809703,195.2783827,322.7224558,TX,Texas,San Antonio,"San Antonio, Texas"
2267,2009,1314773,41,318,1905,3667,5931,451.1044872,3.118409033,24.1866847,144.8919319,278.9074616,CA,California,San Diego,"San Diego, California"
2268,2009,809755,45,179,3423,2310,5957,735.6546116,5.557236448,22.10545165,422.7204525,285.271471,CA,California,San Francisco,"San Francisco, California"
2269,2009,954009,28,258,1025,2128,3439,360.4787796,2.934982794,27.04377003,107.4413344,223.0586923,CA,California,San Jose,"San Jose, California"
2270,2009,602531,22,102,1792,1945,3861,640.7969051,3.651264416,16.92858957,297.4120834,322.8049677,WA,Washington,Seattle,"Seattle, Washington"
2271,2009,355208,143,250,2721,4239,7353,2070.054728,40.25810229,70.38129772,766.0300444,1193.385284,MO,Missouri,St. Louis,"St. Louis, Missouri"
2272,2009,1351235,32,62,960,1213,2267,167.7724452,2.368203902,4.588395061,71.04611707,89.76972917,NY,New York,Suffolk County,"Suffolk County, New York"
2273,2009,345233,20,80,909,1588,2597,752.2455849,5.793188948,23.17275579,263.3004377,459.9792025,FL,Florida,Tampa,"Tampa, Florida"
2274,2009,547981,35,204,1246,2075,3560,649.6575611,6.387082764,37.22756811,227.3801464,378.6627639,AZ,Arizona,Tucson,"Tucson, Arizona"
2275,2009,384851,68,254,1117,2856,4295,1116.016328,17.66917586,65.99956866,290.2421976,742.1053862,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
2276,2009,436175,19,66,448,363,896,205.4221356,4.356049751,15.13154124,102.7110678,83.22347682,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
2277,2009,367635,25,262,527,2441,3255,885.3890408,6.800223047,71.26633754,143.3487018,663.9737783,KS,Kansas,Wichita,"Wichita, Kansas"
2278,2010,545852,42,338,940,2971,4291,786.1105208,7.694393352,61.9215465,172.2078512,544.2867297,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
2279,2010,365438,16,119,532,1258,1925,526.7651421,4.378307675,32.56366333,145.5787302,344.2444409,TX,Texas,Arlington,"Arlington, Texas"
2280,2010,420003,93,89,2162,3405,5749,1368.799747,22.14269898,21.19032483,514.7582279,810.7084949,GA,Georgia,Atlanta,"Atlanta, Georgia"
2281,2010,325078,24,181,507,737,1449,445.7391764,7.382843502,55.67894475,155.962569,226.7148192,CO,Colorado,Aurora,"Aurora, Colorado"
2282,2010,790390,38,265,1231,2256,3790,479.5101153,4.807753135,33.52775212,155.7458976,285.4287124,TX,Texas,Austin,"Austin, Texas"
2283,2010,620961,223,265,3336,5492,9316,1500.25525,35.91207821,42.67578801,537.2318068,884.4355765,MD,Maryland,Baltimore,"Baltimore, Maryland"
2284,2010,805029,20,126,1335,2824,4305,534.7633439,2.48438255,15.65161007,165.8325352,350.7948161,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
2285,2010,617594,73,256,1926,3564,5819,942.2047494,11.82006302,41.4511799,311.8553613,577.0781452,MA,Massachusetts,Boston,"Boston, Massachusetts"
2286,2010,261310,55,157,1466,1921,3599,1377.29134,21.04779763,60.08189507,561.0194788,735.1421683,NY,New York,Buffalo,"Buffalo, New York"
2287,2010,779541,61,239,1795,2796,4891,627.4204949,7.825117601,30.65906732,230.2637065,358.6726035,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
2288,2010,2695598,432,1372,14213,13757,29774,1104.541553,16.02612853,50.89779708,527.267048,510.350579,IL,Illinois,Chicago,"Chicago, Illinois"
2289,2010,296943,68,236,2117,1194,3615,1217.405361,22.90001785,79.47653253,712.931438,402.0973722,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
2290,2010,396815,81,344,3181,1923,5529,1393.344506,20.41253481,86.69027129,801.6330028,484.6086967,OH,Ohio,Cleveland,"Cleveland, Ohio"
2291,2010,787033,95,574,3369,1434,5472,695.2694487,12.07065015,72.9321388,428.0633722,182.2032875,OH,Ohio,Columbus,"Columbus, Ohio"
2292,2010,1197816,148,505,4487,4021,9161,764.8086184,12.35582093,42.16006465,374.5984358,335.694297,TX,Texas,Dallas,"Dallas, Texas"
2293,2010,600158,28,371,943,2045,3387,564.3513875,4.665438101,61.81705484,157.1252903,340.7436042,CO,Colorado,Denver,"Denver, Colorado"
2294,2010,713777,310,403,5539,10721,16973,2377.91355,43.43093151,56.46021096,776.0126762,1502.009731,MI,Michigan,Detroit,"Detroit, Michigan"
2295,2010,649121,5,179,479,2198,2861,440.7498756,0.770272415,27.57575244,73.79209731,338.6117534,TX,Texas,El Paso,"El Paso, Texas"
2296,2010,1042747,23,127,383,438,971,93.11942398,2.205712412,12.17936853,36.72990668,42.00443636,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
2297,2010,741206,63,325,1330,2583,4301,580.2705321,8.499661363,43.84745941,179.4372954,348.4861159,TX,Texas,Fort Worth,"Fort Worth, Texas"
2298,2010,494665,45,70,1021,1898,3034,613.3443846,9.097065691,14.15099107,206.4023127,383.6940151,CA,California,Fresno,"Fresno, California"
2299,2010,953297,19,218,891,1420,2548,267.2829139,1.993082953,22.86800441,93.46510059,148.956726,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
2300,2010,2099451,269,712,9449,12061,22491,1071.280063,12.81287346,33.9136279,450.0700421,574.4835197,TX,Texas,Houston,"Houston, Texas"
2301,2010,831388,92,461,3367,5726,9646,1160.228437,11.06583208,55.44944118,404.9853979,688.7277661,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
2302,2010,823209,80,316,1693,3380,5469,664.3513373,9.718066736,38.38636361,205.6585873,410.5883196,FL,Florida,Jacksonville,"Jacksonville, Florida"
2303,2010,459787,102,241,1671,3629,5643,1227.307427,22.18418529,52.41557504,363.4291531,789.2785137,MO,Missouri,Kansas City,"Kansas City, Missouri"
2304,2010,1446280,107,652,4003,7886,12648,874.5194568,7.398290787,45.08117377,276.7790469,545.2609453,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
2305,2010,462257,32,134,1202,1352,2720,588.4172657,6.922556067,28.98820353,260.0285123,292.4779938,CA,California,Long Beach,"Long Beach, California"
2306,2010,3792621,293,923,10924,9344,21484,566.4684133,7.725528071,24.33673177,288.0329988,246.3731546,CA,California,Los Angeles,"Los Angeles, California"
